statefips,date,employment,spend_all,covid_severity,is_red_state,StayAtHome_Active,BizClosure_Active,SchoolClosure_Active,Red_State_Policy_Interaction
1,2020-07-26,-0.159,-0.017788571428571428,263.42857142857144,1.0,0,0,0,0.0
2,2020-07-26,-0.122,-0.1148,91.8,1.0,0,0,0,0.0
4,2020-07-26,-0.127,-0.0882142857142857,263.85714285714283,0.0,0,0,0,0.0
5,2020-07-26,-0.0908,-0.11628571428571428,172.0,1.0,0,0,0,0.0
6,2020-07-26,-0.141,-0.15614285714285714,169.71428571428572,0.0,1,0,0,0.0
8,2020-07-26,-0.0718,-0.06994285714285715,63.87142857142857,0.0,0,0,0,0.0
9,2020-07-26,-0.087,-0.05682857142857143,19.37142857142857,0.0,1,1,0,0.0
10,2020-07-26,-0.0574,-0.06682857142857143,80.04285714285713,0.0,0,1,0,0.0
12,2020-07-26,-0.0956,-0.0819,355.14285714285717,1.0,0,0,0,0.0
13,2020-07-26,-0.116,-0.03575714285714286,208.85714285714286,0.0,0,0,0,0.0
15,2020-07-26,-0.289,0.09205714285714287,14.142857142857142,0.0,0,0,0,0.0
16,2020-07-26,-0.105,-0.0292,203.85714285714286,1.0,0,0,0,0.0
17,2020-07-26,-0.0749,-0.05442857142857143,71.04285714285714,0.0,0,0,0,0.0
18,2020-07-26,-0.064,-0.1046,83.91428571428571,1.0,0,0,0,0.0
19,2020-07-26,-0.16,-0.13428571428571429,114.0,1.0,0,0,0,0.0
20,2020-07-26,-0.0823,-0.09345714285714286,110.85714285714286,1.0,0,0,0,0.0
21,2020-07-26,-0.096,0.011315714285714287,93.42857142857143,1.0,0,0,0,0.0
22,2020-07-26,-0.15,-0.05002857142857143,326.57142857142856,1.0,0,0,0,0.0
23,2020-07-26,0.00298,0.027085714285714286,10.478571428571428,0.0,0,0,0,0.0
24,2020-07-26,-0.0928,-0.07451428571428571,88.77142857142857,0.0,0,0,0,0.0
25,2020-07-26,-0.104,-0.0063518571428571435,29.32857142857143,0.0,0,0,0,0.0
26,2020-07-26,-0.103,0.023071428571428573,47.6,0.0,0,0,0,0.0
27,2020-07-26,-0.101,-0.09124285714285715,79.71428571428571,0.0,0,0,0,0.0
28,2020-07-26,-0.091,0.0030185714285714286,286.57142857142856,1.0,1,0,0,1.0
29,2020-07-26,-0.065,-0.04304285714285715,117.85714285714286,1.0,0,0,0,0.0
30,2020-07-26,-0.114,-0.16428571428571428,68.35714285714286,1.0,0,0,0,0.0
31,2020-07-26,-0.0551,-0.0857,86.21428571428571,1.0,0,0,0,0.0
32,2020-07-26,-0.143,-0.12085714285714286,252.71428571428572,0.0,0,0,0,0.0
33,2020-07-26,-0.0622,0.022799999999999997,14.528571428571428,0.0,0,0,0,0.0
34,2020-07-26,-0.118,-0.01898571428571429,18.87142857142857,0.0,0,0,0,0.0
35,2020-07-26,-0.135,-0.09897142857142857,96.02857142857144,0.0,0,0,0,0.0
36,2020-07-26,-0.151,-0.04541428571428572,25.428571428571427,0.0,0,0,0,0.0
37,2020-07-26,-0.104,-0.06277142857142858,127.42857142857143,1.0,0,0,0,0.0
38,2020-07-26,-0.157,-0.026557142857142856,103.64285714285714,1.0,0,0,0,0.0
39,2020-07-26,-0.0809,-0.05272857142857142,80.08571428571429,1.0,0,0,0,0.0
40,2020-07-26,-0.085,-0.036757142857142856,123.71428571428571,1.0,0,0,0,0.0
41,2020-07-26,-0.119,-0.11299999999999999,54.57142857142857,0.0,0,0,0,0.0
42,2020-07-26,-0.099,-0.007260714285714286,47.971428571428575,0.0,0,0,0,0.0
44,2020-07-26,-0.108,-0.026457142857142856,40.028571428571425,0.0,0,0,0,0.0
45,2020-07-26,-0.0878,0.0183,243.42857142857142,1.0,0,0,0,0.0
46,2020-07-26,-0.0495,-0.16257142857142856,49.800000000000004,1.0,0,0,0,0.0
47,2020-07-26,-0.0757,0.008476857142857144,213.71428571428572,1.0,0,0,0,0.0
48,2020-07-26,-0.123,-0.07152857142857141,226.28571428571428,1.0,0,0,0,0.0
49,2020-07-26,-0.103,-0.05657142857142857,132.85714285714286,1.0,0,0,0,0.0
50,2020-07-26,-0.158,0.09714285714285713,8.677142857142858,0.0,1,0,0,0.0
51,2020-07-26,-0.0988,-0.06847142857142857,81.39999999999999,0.0,1,0,0,0.0
53,2020-07-26,-0.125,-0.11357142857142857,81.01428571428572,0.0,0,0,0,0.0
54,2020-07-26,-0.186,0.031242857142857145,49.0,1.0,0,0,0,0.0
55,2020-07-26,-0.0846,-0.06802857142857142,111.28571428571429,0.0,0,0,0,0.0
56,2020-07-26,-0.0693,-0.06431428571428571,54.771428571428565,1.0,0,0,0,0.0
1,2020-08-02,-0.163,-0.031642857142857146,241.42857142857142,1.0,0,0,0,0.0
2,2020-08-02,-0.11,-0.0559,119.0,1.0,0,0,0,0.0
4,2020-08-02,-0.128,-0.08124285714285714,240.57142857142858,0.0,0,0,0,0.0
5,2020-08-02,-0.086,-0.15414285714285714,179.42857142857142,1.0,0,0,0,0.0
6,2020-08-02,-0.143,-0.15771428571428572,154.71428571428572,0.0,1,0,0,0.0
8,2020-08-02,-0.0725,-0.07164285714285713,67.4857142857143,0.0,0,0,0,0.0
9,2020-08-02,-0.086,-0.04958571428571429,31.099999999999998,0.0,1,1,0,0.0
10,2020-08-02,-0.0523,-0.0847,73.87142857142858,0.0,0,1,0,0.0
12,2020-08-02,-0.0968,-0.07942857142857143,322.42857142857144,1.0,0,0,0,0.0
13,2020-08-02,-0.113,-0.040414285714285715,224.28571428571428,0.0,0,0,0,0.0
15,2020-08-02,-0.285,0.02642285714285714,33.114285714285714,0.0,0,0,0,0.0
16,2020-08-02,-0.105,-0.012692857142857143,189.85714285714286,1.0,0,0,0,0.0
17,2020-08-02,-0.0738,-0.05317142857142857,80.42857142857143,0.0,0,0,0,0.0
18,2020-08-02,-0.0627,-0.09255714285714287,85.77142857142857,1.0,0,0,0,0.0
19,2020-08-02,-0.157,-0.13114285714285714,106.71428571428571,1.0,0,0,0,0.0
20,2020-08-02,-0.0845,-0.08258571428571429,95.14285714285714,1.0,0,0,0,0.0
21,2020-08-02,-0.0946,-0.0034171428571428577,95.85714285714286,1.0,0,0,0,0.0
22,2020-08-02,-0.147,-0.034999999999999996,285.85714285714283,1.0,0,0,0,0.0
23,2020-08-02,0.00523,0.026914285714285717,10.35142857142857,0.0,0,0,0,0.0
24,2020-08-02,-0.0931,-0.0743,103.98571428571428,0.0,0,0,0,0.0
25,2020-08-02,-0.0993,-0.0034257142857142854,35.9,0.0,0,0,0,0.0
26,2020-08-02,-0.0963,0.033485714285714285,52.300000000000004,0.0,0,0,0,0.0
27,2020-08-02,-0.0978,-0.08638571428571429,86.47142857142856,0.0,0,0,0,0.0
28,2020-08-02,-0.0898,0.011162857142857143,298.57142857142856,1.0,1,0,0,1.0
29,2020-08-02,-0.0631,-0.05352857142857143,152.0,1.0,0,0,0,0.0
30,2020-08-02,-0.132,-0.16785714285714287,77.68571428571428,1.0,0,0,0,0.0
31,2020-08-02,-0.0575,-0.087,103.42857142857143,1.0,0,0,0,0.0
32,2020-08-02,-0.142,-0.10488571428571428,233.28571428571428,0.0,0,0,0,0.0
33,2020-08-02,-0.0597,0.025742857142857144,15.528571428571428,0.0,0,0,0,0.0
34,2020-08-02,-0.115,-0.03587142857142857,34.142857142857146,0.0,0,0,0,0.0
35,2020-08-02,-0.134,-0.126,103.34285714285714,0.0,0,0,0,0.0
36,2020-08-02,-0.146,-0.04348571428571429,24.085714285714285,0.0,0,0,0,0.0
37,2020-08-02,-0.102,-0.06631428571428571,124.28571428571429,1.0,0,0,0,0.0
38,2020-08-02,-0.171,-0.04077142857142857,112.0,1.0,0,0,0,0.0
39,2020-08-02,-0.0802,-0.05677142857142857,78.41428571428571,1.0,0,0,0,0.0
40,2020-08-02,-0.0851,-0.036642857142857144,185.85714285714286,1.0,0,0,0,0.0
41,2020-08-02,-0.121,-0.119,54.67142857142857,0.0,0,0,0,0.0
42,2020-08-02,-0.0968,0.007908571428571428,50.91428571428571,0.0,0,0,0,0.0
44,2020-08-02,-0.103,-0.09205714285714285,71.25714285714285,0.0,0,0,0,0.0
45,2020-08-02,-0.0815,0.005203285714285714,208.42857142857142,1.0,0,0,0,0.0
46,2020-08-02,-0.0392,-0.1812857142857143,60.82857142857143,1.0,0,0,0,0.0
47,2020-08-02,-0.075,-0.023257142857142858,235.71428571428572,1.0,0,0,0,0.0
48,2020-08-02,-0.122,-0.06648571428571429,197.14285714285714,1.0,0,0,0,0.0
49,2020-08-02,-0.106,-0.051628571428571426,108.75714285714285,1.0,0,0,0,0.0
50,2020-08-02,-0.151,0.10695714285714286,5.29,0.0,1,0,0,0.0
51,2020-08-02,-0.0983,-0.07617142857142857,87.88571428571429,0.0,1,0,0,0.0
53,2020-08-02,-0.128,-0.11657142857142856,75.17142857142858,0.0,0,0,0,0.0
54,2020-08-02,-0.185,0.030207142857142856,50.84285714285714,1.0,0,0,0,0.0
55,2020-08-02,-0.0817,-0.06757142857142857,108.57142857142857,0.0,0,0,0,0.0
56,2020-08-02,-0.0628,-0.04775714285714285,57.74285714285714,1.0,0,0,0,0.0
1,2020-08-09,-0.163,0.004314285714285714,221.14285714285714,1.0,0,0,0,0.0
2,2020-08-09,-0.101,-0.030242857142857144,91.38571428571429,1.0,0,0,0,0.0
4,2020-08-09,-0.124,-0.054728571428571425,168.0,0.0,0,0,0,0.0
5,2020-08-09,-0.084,-0.12131428571428571,178.42857142857142,1.0,0,0,0,0.0
6,2020-08-09,-0.142,-0.13999999999999999,123.14285714285714,0.0,1,0,0,0.0
8,2020-08-09,-0.0688,-0.062400000000000004,55.285714285714285,0.0,0,0,0,0.0
9,2020-08-09,-0.0842,-0.09558571428571429,19.642857142857142,0.0,1,1,0,0.0
10,2020-08-09,-0.0503,-0.08448571428571429,67.31428571428572,0.0,0,1,0,0.0
12,2020-08-09,-0.0959,-0.07355714285714286,236.0,1.0,0,0,0,0.0
13,2020-08-09,-0.108,-0.006025714285714286,212.14285714285714,0.0,0,0,0,0.0
15,2020-08-09,-0.3,0.06125714285714286,68.64285714285714,0.0,0,0,0,0.0
16,2020-08-09,-0.0998,-0.010874285714285713,176.71428571428572,1.0,0,0,0,0.0
17,2020-08-09,-0.0727,-0.04288571428571429,91.55714285714285,0.0,0,0,0,0.0
18,2020-08-09,-0.0597,-0.07775714285714286,89.10000000000001,1.0,0,0,0,0.0
19,2020-08-09,-0.159,-0.10882857142857143,101.38571428571429,1.0,0,0,0,0.0
20,2020-08-09,-0.0846,-0.04522857142857143,97.10000000000001,1.0,0,0,0,0.0
21,2020-08-09,-0.0951,0.012082857142857143,96.3,1.0,0,0,0,0.0
22,2020-08-09,-0.143,-0.0016881428571428568,267.0,1.0,0,0,0,0.0
23,2020-08-09,0.00581,0.04874285714285714,8.348571428571429,0.0,0,0,0,0.0
24,2020-08-09,-0.0923,-0.08199999999999999,95.95714285714287,0.0,0,0,0,0.0
25,2020-08-09,-0.0954,-0.010294285714285714,40.25714285714286,0.0,0,0,0,0.0
26,2020-08-09,-0.0893,0.05955714285714286,50.18571428571429,0.0,0,0,0,0.0
27,2020-08-09,-0.0948,-0.08744285714285714,86.12857142857142,0.0,0,0,0,0.0
28,2020-08-09,-0.085,0.057114285714285715,242.71428571428572,1.0,1,0,0,1.0
29,2020-08-09,-0.0615,-0.024973714285714287,126.85714285714286,1.0,0,0,0,0.0
30,2020-08-09,-0.135,-0.149,75.52857142857144,1.0,0,0,0,0.0
31,2020-08-09,-0.0561,-0.08588571428571427,100.87142857142858,1.0,0,0,0,0.0
32,2020-08-09,-0.136,-0.09982857142857142,218.42857142857142,0.0,0,0,0,0.0
33,2020-08-09,-0.0561,0.011650428571428572,14.87142857142857,0.0,0,0,0,0.0
34,2020-08-09,-0.113,-0.04732857142857143,28.614285714285717,0.0,0,0,0,0.0
35,2020-08-09,-0.123,-0.12129999999999999,67.97142857142858,0.0,0,0,0,0.0
36,2020-08-09,-0.142,-0.04522857142857143,23.599999999999998,0.0,0,0,0,0.0
37,2020-08-09,-0.0988,-0.06922857142857143,108.0,1.0,0,0,0,0.0
38,2020-08-09,-0.17,-0.03115714285714286,112.57142857142857,1.0,0,0,0,0.0
39,2020-08-09,-0.0784,-0.04188571428571429,69.5,1.0,0,0,0,0.0
40,2020-08-09,-0.0836,-0.028741428571428574,144.0,1.0,0,0,0,0.0
41,2020-08-09,-0.12,-0.1095142857142857,51.91428571428571,0.0,0,0,0,0.0
42,2020-08-09,-0.0958,0.00798,42.714285714285715,0.0,0,0,0,0.0
44,2020-08-09,-0.0965,-0.0764,65.89999999999999,0.0,0,0,0,0.0
45,2020-08-09,-0.0805,0.003856857142857142,183.71428571428572,1.0,0,0,0,0.0
46,2020-08-09,-0.0412,-0.13514285714285715,66.95714285714286,1.0,0,0,0,0.0
47,2020-08-09,-0.0731,0.020835714285714287,192.28571428571428,1.0,0,0,0,0.0
48,2020-08-09,-0.122,-0.034402857142857145,200.57142857142858,1.0,0,0,0,0.0
49,2020-08-09,-0.105,-0.03927142857142857,98.07142857142857,1.0,0,0,0,0.0
50,2020-08-09,-0.146,0.0936,5.015714285714286,0.0,1,0,0,0.0
51,2020-08-09,-0.0955,-0.0795,88.71428571428571,0.0,1,0,0,0.0
53,2020-08-09,-0.125,-0.10242857142857142,67.15714285714286,0.0,0,0,0,0.0
54,2020-08-09,-0.188,0.020887142857142858,47.385714285714286,1.0,0,0,0,0.0
55,2020-08-09,-0.08,-0.06441428571428572,104.85714285714286,0.0,0,0,0,0.0
56,2020-08-09,-0.0631,-0.045700000000000005,48.142857142857146,1.0,0,0,0,0.0
1,2020-08-16,-0.16,0.049742857142857144,181.0,1.0,0,0,0,0.0
2,2020-08-16,-0.104,-0.05672857142857143,71.97142857142858,1.0,0,0,0,0.0
4,2020-08-16,-0.119,-0.04051428571428572,98.87142857142858,0.0,0,0,0,0.0
5,2020-08-16,-0.085,-0.08891428571428572,146.0,1.0,0,0,0,0.0
6,2020-08-16,-0.141,-0.12671428571428572,156.14285714285714,0.0,1,0,0,0.0
8,2020-08-16,-0.0678,-0.051114285714285716,46.05714285714286,0.0,0,0,0,0.0
9,2020-08-16,-0.0796,-0.08235714285714286,15.357142857142858,0.0,1,1,0,0.0
10,2020-08-16,-0.0507,-0.06707142857142857,71.55714285714285,0.0,0,1,0,0.0
12,2020-08-16,-0.0946,-0.03307142857142857,209.0,1.0,0,0,0,0.0
13,2020-08-16,-0.106,0.008054285714285713,209.0,0.0,0,0,0,0.0
15,2020-08-16,-0.318,0.08517142857142858,94.77142857142857,0.0,0,0,0,0.0
16,2020-08-16,-0.0889,-0.006061428571428573,182.57142857142858,1.0,0,0,0,0.0
17,2020-08-16,-0.0717,-0.04214285714285714,96.02857142857144,0.0,0,0,0,0.0
18,2020-08-16,-0.0576,-0.06454285714285714,97.42857142857143,1.0,0,0,0,0.0
19,2020-08-16,-0.164,-0.10971428571428572,106.04285714285713,1.0,0,0,0,0.0
20,2020-08-16,-0.0781,-0.061442857142857146,106.04285714285713,1.0,0,0,0,0.0
21,2020-08-16,-0.0989,0.036,102.92857142857143,1.0,0,0,0,0.0
22,2020-08-16,-0.139,0.014841428571428571,180.71428571428572,1.0,0,0,0,0.0
23,2020-08-16,0.00642,0.08328571428571428,7.1085714285714285,0.0,0,0,0,0.0
24,2020-08-16,-0.09,-0.06454285714285714,82.74285714285715,0.0,0,0,0,0.0
25,2020-08-16,-0.094,-0.023717142857142857,36.371428571428574,0.0,0,0,0,0.0
26,2020-08-16,-0.0856,0.050257142857142854,51.699999999999996,0.0,0,0,0,0.0
27,2020-08-16,-0.0949,-0.08117142857142857,80.14285714285714,0.0,0,0,0,0.0
28,2020-08-16,-0.078,0.06224285714285714,190.71428571428572,1.0,1,0,0,1.0
29,2020-08-16,-0.0635,0.008514285714285714,127.28571428571429,1.0,0,0,0,0.0
30,2020-08-16,-0.131,-0.14057142857142857,73.98571428571428,1.0,0,0,0,0.0
31,2020-08-16,-0.0544,-0.07281428571428572,95.98571428571428,1.0,0,0,0,0.0
32,2020-08-16,-0.134,-0.07464285714285714,171.14285714285714,0.0,0,0,0,0.0
33,2020-08-16,-0.0529,0.028628571428571427,12.6,0.0,0,0,0,0.0
34,2020-08-16,-0.11,-0.012650999999999999,30.74285714285714,0.0,0,0,0,0.0
35,2020-08-16,-0.119,-0.07972857142857144,58.285714285714285,0.0,0,0,0,0.0
36,2020-08-16,-0.14,-0.025942857142857146,23.25714285714286,0.0,0,0,0,0.0
37,2020-08-16,-0.0968,-0.04774285714285714,91.25714285714285,1.0,0,0,0,0.0
38,2020-08-16,-0.173,-0.029942857142857143,125.85714285714286,1.0,0,0,0,0.0
39,2020-08-16,-0.0767,-0.0243,66.5,1.0,0,0,0,0.0
40,2020-08-16,-0.0814,0.00145,124.0,1.0,0,0,0,0.0
41,2020-08-16,-0.115,-0.10071428571428571,48.25714285714286,0.0,0,0,0,0.0
42,2020-08-16,-0.0961,0.014955714285714286,43.614285714285714,0.0,0,0,0,0.0
44,2020-08-16,-0.093,-0.033357142857142856,59.614285714285714,0.0,0,0,0,0.0
45,2020-08-16,-0.0779,0.05177142857142857,138.42857142857142,1.0,0,0,0,0.0
46,2020-08-16,-0.0401,-0.14414285714285713,72.84285714285714,1.0,0,0,0,0.0
47,2020-08-16,-0.0709,0.019585714285714286,173.57142857142858,1.0,0,0,0,0.0
48,2020-08-16,-0.122,-0.018242857142857144,175.71428571428572,1.0,0,0,0,0.0
49,2020-08-16,-0.102,-0.0179,82.75714285714285,1.0,0,0,0,0.0
50,2020-08-16,-0.14,0.07075714285714287,7.347142857142858,0.0,1,0,0,0.0
51,2020-08-16,-0.0941,-0.05419999999999999,84.48571428571428,0.0,1,0,0,0.0
53,2020-08-16,-0.123,-0.08397142857142857,63.542857142857144,0.0,0,0,0,0.0
54,2020-08-16,-0.19,0.0229,47.300000000000004,1.0,0,0,0,0.0
55,2020-08-16,-0.0794,-0.06078571428571428,96.07142857142857,0.0,0,0,0,0.0
56,2020-08-16,-0.0718,-0.049242857142857144,33.08571428571428,1.0,0,0,0,0.0
1,2020-08-23,-0.157,0.011389999999999999,136.85714285714286,1.0,0,0,0,0.0
2,2020-08-23,-0.107,-0.06534285714285713,76.27142857142857,1.0,0,0,0,0.0
4,2020-08-23,-0.116,-0.053157142857142854,76.47142857142856,0.0,0,0,0,0.0
5,2020-08-23,-0.0835,-0.02781142857142857,111.77142857142857,1.0,0,0,0,0.0
6,2020-08-23,-0.137,-0.1285714285714286,126.14285714285714,0.0,1,0,0,0.0
8,2020-08-23,-0.0716,-0.047142857142857146,37.24285714285714,0.0,0,0,0,0.0
9,2020-08-23,-0.0746,-0.05228571428571428,17.585714285714285,0.0,1,1,0,0.0
10,2020-08-23,-0.0486,-0.04481428571428571,69.41428571428571,0.0,0,1,0,0.0
12,2020-08-23,-0.0937,-0.028099999999999997,150.28571428571428,1.0,0,0,0,0.0
13,2020-08-23,-0.101,0.011157142857142857,170.42857142857142,0.0,0,0,0,0.0
15,2020-08-23,-0.323,0.08308571428571429,110.71428571428571,0.0,0,0,0,0.0
16,2020-08-23,-0.0705,-0.02061142857142857,136.71428571428572,1.0,0,0,0,0.0
17,2020-08-23,-0.0718,-0.016264285714285714,105.37142857142858,0.0,0,0,0,0.0
18,2020-08-23,-0.0553,-0.06495714285714285,87.78571428571429,1.0,0,0,0,0.0
19,2020-08-23,-0.171,-0.09537142857142857,121.28571428571429,1.0,0,0,0,0.0
20,2020-08-23,-0.0741,-0.06535714285714286,114.0,1.0,0,0,0,0.0
21,2020-08-23,-0.101,0.03881428571428571,102.3,1.0,0,0,0,0.0
22,2020-08-23,-0.135,0.02292857142857143,118.57142857142857,1.0,0,0,0,0.0
23,2020-08-23,0.00479,0.0529,12.185714285714285,0.0,0,0,0,0.0
24,2020-08-23,-0.0889,-0.07184285714285714,68.11428571428571,0.0,0,0,0,0.0
25,2020-08-23,-0.092,-0.0387,33.18571428571429,0.0,0,0,0,0.0
26,2020-08-23,-0.0843,0.034871428571428574,48.15714285714286,0.0,0,0,0,0.0
27,2020-08-23,-0.0939,-0.07028571428571428,76.91428571428571,0.0,0,0,0,0.0
28,2020-08-23,-0.0583,0.02835714285714286,177.42857142857142,1.0,1,0,0,1.0
29,2020-08-23,-0.0651,0.014185714285714286,135.14285714285714,1.0,0,0,0,0.0
30,2020-08-23,-0.12,-0.1407142857142857,66.37142857142858,1.0,0,0,0,0.0
31,2020-08-23,-0.0509,-0.06582857142857143,87.44285714285715,1.0,0,0,0,0.0
32,2020-08-23,-0.133,-0.058685714285714285,155.85714285714286,0.0,0,0,0,0.0
33,2020-08-23,-0.0523,0.0002071428571428573,9.85,0.0,0,0,0,0.0
34,2020-08-23,-0.108,-0.03238571428571428,24.599999999999998,0.0,0,0,0,0.0
35,2020-08-23,-0.117,-0.07385714285714286,46.41428571428571,0.0,0,0,0,0.0
36,2020-08-23,-0.137,-0.0279,22.714285714285715,0.0,0,0,0,0.0
37,2020-08-23,-0.0941,-0.0581,90.7,1.0,0,0,0,0.0
38,2020-08-23,-0.158,-0.03244285714285714,143.28571428571428,1.0,0,0,0,0.0
39,2020-08-23,-0.0749,-0.017657142857142857,57.58571428571429,1.0,0,0,0,0.0
40,2020-08-23,-0.0825,-0.012209999999999999,118.85714285714286,1.0,0,0,0,0.0
41,2020-08-23,-0.109,-0.10971428571428572,43.300000000000004,0.0,0,0,0,0.0
42,2020-08-23,-0.0966,0.003480557142857143,38.31428571428571,0.0,0,0,0,0.0
44,2020-08-23,-0.0947,0.034097142857142854,62.52857142857143,0.0,0,0,0,0.0
45,2020-08-23,-0.0712,0.03312857142857143,107.42857142857143,1.0,0,0,0,0.0
46,2020-08-23,-0.0382,-0.13757142857142857,94.45714285714287,1.0,0,0,0,0.0
47,2020-08-23,-0.0682,0.019257142857142858,157.14285714285714,1.0,0,0,0,0.0
48,2020-08-23,-0.121,-0.007541428571428572,163.57142857142858,1.0,0,0,0,0.0
49,2020-08-23,-0.0961,-0.015528571428571428,78.0,1.0,0,0,0,0.0
50,2020-08-23,-0.136,0.06517142857142857,8.17,0.0,1,0,0,0.0
51,2020-08-23,-0.0937,-0.05708571428571429,74.67142857142856,0.0,1,0,0,0.0
53,2020-08-23,-0.121,-0.09478571428571428,55.51428571428572,0.0,0,0,0,0.0
54,2020-08-23,-0.189,0.019085714285714286,44.528571428571425,1.0,0,0,0,0.0
55,2020-08-23,-0.078,-0.051757142857142856,90.28571428571429,0.0,0,0,0,0.0
56,2020-08-23,-0.0787,-0.07379999999999999,54.75714285714286,1.0,0,0,0,0.0
1,2020-08-30,-0.152,0.01964142857142857,172.0,1.0,0,0,0,0.0
2,2020-08-30,-0.106,-0.06397142857142858,63.628571428571426,1.0,0,0,0,0.0
4,2020-08-30,-0.113,-0.051942857142857145,53.6,0.0,0,0,0,0.0
5,2020-08-30,-0.0834,-0.01748997142857143,131.85714285714286,1.0,0,0,0,0.0
6,2020-08-30,-0.136,-0.12314285714285714,99.57142857142857,0.0,1,0,0,0.0
8,2020-08-30,-0.0752,-0.04991428571428571,41.15714285714286,0.0,0,0,0,0.0
9,2020-08-30,-0.0702,-0.03244285714285714,25.17142857142857,0.0,1,1,0,0.0
10,2020-08-30,-0.0491,-0.012328285714285717,38.98571428571428,0.0,0,1,0,0.0
12,2020-08-30,-0.093,-0.01463,109.92857142857143,1.0,0,0,0,0.0
13,2020-08-30,-0.0967,-0.0318,156.57142857142858,0.0,0,0,0,0.0
15,2020-08-30,-0.325,0.09828571428571428,119.57142857142857,0.0,0,0,0,0.0
16,2020-08-30,-0.0491,0.016534285714285713,118.14285714285714,1.0,0,0,0,0.0
17,2020-08-30,-0.0709,-0.0219,108.71428571428571,0.0,0,0,0,0.0
18,2020-08-30,-0.0547,-0.07157142857142858,105.04285714285713,1.0,0,0,0,0.0
19,2020-08-30,-0.172,-0.06937142857142857,200.57142857142858,1.0,0,0,0,0.0
20,2020-08-30,-0.0765,-0.04588571428571429,139.57142857142858,1.0,0,0,0,0.0
21,2020-08-30,-0.098,0.0356,102.78571428571429,1.0,0,0,0,0.0
22,2020-08-30,-0.136,0.06367142857142857,113.0,1.0,0,0,0,0.0
23,2020-08-30,0.00434,0.061842857142857144,12.014285714285714,0.0,0,0,0,0.0
24,2020-08-30,-0.0881,-0.06748571428571429,62.199999999999996,0.0,0,0,0,0.0
25,2020-08-30,-0.0905,0.0037854285714285715,35.614285714285714,0.0,0,0,0,0.0
26,2020-08-30,-0.0814,0.02378571428571428,56.42857142857143,0.0,0,0,0,0.0
27,2020-08-30,-0.0929,-0.05721428571428571,88.75714285714285,0.0,0,0,0,0.0
28,2020-08-30,-0.0364,0.03735714285714286,179.14285714285714,1.0,1,0,0,1.0
29,2020-08-30,-0.0613,0.029085714285714288,130.71428571428572,1.0,0,0,0,0.0
30,2020-08-30,-0.109,-0.16999999999999998,77.31428571428572,1.0,0,0,0,0.0
31,2020-08-30,-0.0497,-0.0653,91.77142857142857,1.0,0,0,0,0.0
32,2020-08-30,-0.134,-0.08415714285714285,116.85714285714286,0.0,0,0,0,0.0
33,2020-08-30,-0.0526,0.02234142857142857,10.255714285714287,0.0,0,0,0,0.0
34,2020-08-30,-0.103,-0.019485714285714283,22.228571428571428,0.0,0,0,0,0.0
35,2020-08-30,-0.112,-0.051185714285714286,44.885714285714286,0.0,0,0,0,0.0
36,2020-08-30,-0.135,-0.015672857142857145,21.87142857142857,0.0,0,0,0,0.0
37,2020-08-30,-0.092,-0.05317142857142857,106.28571428571429,1.0,0,0,0,0.0
38,2020-08-30,-0.148,-0.0206,207.57142857142858,1.0,0,0,0,0.0
39,2020-08-30,-0.0732,-0.018901428571428572,59.15714285714286,1.0,0,0,0,0.0
40,2020-08-30,-0.0833,0.020408571428571432,121.14285714285714,1.0,0,0,0,0.0
41,2020-08-30,-0.103,-0.1112857142857143,39.128571428571426,0.0,0,0,0,0.0
42,2020-08-30,-0.0972,0.021887142857142855,34.5,0.0,0,0,0,0.0
44,2020-08-30,-0.0974,-0.09154285714285715,64.32857142857144,0.0,0,0,0,0.0
45,2020-08-30,-0.0626,0.04097142857142857,111.71428571428571,1.0,0,0,0,0.0
46,2020-08-30,-0.0407,-0.13914285714285715,164.28571428571428,1.0,0,0,0,0.0
47,2020-08-30,-0.0634,0.021014285714285715,142.57142857142858,1.0,0,0,0,0.0
48,2020-08-30,-0.121,0.0057885714285714285,124.28571428571429,1.0,0,0,0,0.0
49,2020-08-30,-0.0898,-0.023985714285714284,80.35714285714286,1.0,0,0,0,0.0
50,2020-08-30,-0.132,0.06738571428571428,7.622857142857143,0.0,1,0,0,0.0
51,2020-08-30,-0.092,-0.04417142857142857,76.85714285714286,0.0,1,0,0,0.0
53,2020-08-30,-0.118,-0.0907,46.75714285714286,0.0,0,0,0,0.0
54,2020-08-30,-0.187,0.03512857142857143,40.74285714285714,1.0,0,0,0,0.0
55,2020-08-30,-0.0748,-0.04648571428571429,86.37142857142858,0.0,0,0,0,0.0
56,2020-08-30,-0.0837,-0.05864285714285714,43.800000000000004,1.0,0,0,0,0.0
1,2020-09-06,-0.148,-0.012464285714285714,175.28571428571428,1.0,0,0,0,0.0
2,2020-09-06,-0.0987,0.003171428571428572,70.68571428571428,1.0,0,0,0,0.0
4,2020-09-06,-0.111,-0.029814285714285713,51.0,0.0,0,0,0,0.0
5,2020-09-06,-0.0841,-0.08692857142857144,153.0,1.0,0,0,0,0.0
6,2020-09-06,-0.136,-0.10352857142857143,87.48571428571428,0.0,1,0,0,0.0
8,2020-09-06,-0.0795,-0.026685714285714285,34.91428571428572,0.0,0,0,0,0.0
9,2020-09-06,-0.0658,-0.04225714285714286,24.8,0.0,1,1,0,0.0
